sample_id,official_word_index,official_word,whisper_token_index,whisper_word_index,whisper_word,start_time_wav_s,end_time_wav_s,start_time_source_s,end_time_source_s,word_probability,mapping_method,timestamp_source,timestamp_status,word_time_valid_mask,automatic_flags
-tPCytz4rww$_$11,6,comps,7,7,comps,1.48,1.94,1.48,1.94,0.9877723753452301,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$11,7,that,8,8,that,1.94,2.06,1.94,2.06,0.9924121499061584,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$11,8,are,9,9,are,2.06,2.14,2.06,2.14,0.9919959306716919,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$11,9,not,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$11,10,larger,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$11,11,no,10,10,no,2.14,2.32,2.14,2.32,0.9960457682609558,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$11,12,larger,11,11,larger,2.32,2.76,2.32,2.76,0.9908214211463928,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$11,13,than,12,12,than,2.76,3.84,2.76,3.84,0.6111233830451965,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$11,14,twelve,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$11,15,hundred,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$11,16,square,15,15,square,4.32,4.56,4.32,4.56,0.9672465324401855,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$11,17,feet,16,16,feet,4.56,4.82,4.56,4.82,0.9934514760971069,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,1,Say,2,2,say,0.48,0.72,0.48,0.72,0.9766035079956055,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,2,twenty,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$10,3,percent,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$10,4,so,4,4,So,1.38,1.74,1.38,1.74,0.9361037015914917,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,5,if,5,5,if,1.74,2.02,1.74,2.02,0.7896568775177002,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,6,you've,6,6,you've,2.02,2.22,2.02,2.22,0.9725205302238464,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,7,got,7,7,got,2.22,2.34,2.22,2.34,0.997057318687439,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,8,a,8,8,a,2.34,2.44,2.34,2.44,0.8068570494651794,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,9,thousand,9,9,thousand,2.44,2.72,2.44,2.72,0.5289089679718018,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,10,square,10,10,square,2.72,2.98,2.72,2.98,0.8559069633483887,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,11,foot,11,11,foot,2.98,3.32,2.98,3.32,0.9423442482948303,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$10,12,condo,12,12,condo,3.32,4.02,3.32,4.02,0.9766851663589478,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,1,No,3,3,no,0.6,0.64,0.6,0.64,0.979428231716156,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,2,less,4,4,less,0.64,0.84,0.64,0.84,0.9979580640792847,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,3,than,5,5,than,0.84,1.24,0.84,1.24,0.9781556129455566,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,4,eight,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$12,5,hundred,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$12,6,squire,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$12,7,feet,8,8,feet,1.94,2.3,1.94,2.3,0.9987353682518005,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,8,and,9,9,and,2.64,2.68,2.64,2.68,0.6465359330177307,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,9,going,10,10,going,2.68,2.74,2.68,2.74,0.6419175267219543,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,10,to,11,11,to,2.74,2.82,2.74,2.82,0.9980418682098389,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,11,similar,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$12,12,in,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$12,13,similar,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$12,14,with,14,14,with,,,,,0.6421857476234436,mandatory_unique_pair_in_all_optimal_LCS,,whisper_time_flagged_null,False,very_long_duration_review
-tPCytz4rww$_$12,15,bedrooms,15,15,bedrooms,5.68,6.14,5.68,6.14,0.9810382723808289,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,16,and,16,16,and,6.14,6.38,6.14,6.38,0.9897302389144897,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,17,bathrooms,17,17,bathrooms,6.38,6.74,6.38,6.74,0.9927821159362793,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,18,as,18,18,as,6.74,7.0,6.74,7.0,0.890744149684906,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,19,well,19,19,well,7.0,7.28,7.0,7.28,0.9995425939559937,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,20,and,20,20,and,7.92,8.1,7.92,8.1,0.9946659803390503,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,21,hopefully,21,21,hopefully,8.1,8.68,8.1,8.68,0.9748132228851318,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,22,the,22,22,the,8.68,9.24,8.68,9.24,0.9113833904266357,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,23,complexes,23,23,complexes,9.24,9.74,9.24,9.74,0.8889870643615723,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,24,have,24,24,have,9.74,10.04,9.74,10.04,0.7214988470077515,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,25,similar,25,25,similar,10.04,10.5,10.04,10.5,0.9863501191139221,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$12,26,amenities,26,26,amenities,10.5,11.02,10.5,11.02,0.9986774325370789,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,1,So,1,1,So,0.0,0.72,0.0,0.72,0.6252650022506714,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,2,make,2,2,make,0.78,1.08,0.78,1.08,0.9943060278892517,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,3,sure,3,3,sure,1.08,1.34,1.08,1.34,0.998728334903717,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,4,to,4,4,to,1.34,1.74,1.34,1.74,0.9936607480049133,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,5,get,5,5,get,1.74,2.02,1.74,2.02,0.7616420388221741,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,6,a,6,6,a,2.02,2.16,2.02,2.16,0.9863457083702087,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,7,through,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$16,8,or,8,8,or,3.72,3.96,3.72,3.96,0.791222870349884,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,9,to,9,9,to,3.96,4.34,3.96,4.34,0.9425258040428162,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,10,do,10,10,do,4.34,4.54,4.34,4.54,0.9982774257659912,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,11,a,11,11,a,4.54,4.7,4.54,4.7,0.9909971952438354,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,12,through,,,,,,,,,mandatory_unique_pair_in_all_optimal_LCS,,official_word_unmatched_or_ambiguous,False,
-tPCytz4rww$_$16,13,cleaning,13,13,cleaning,5.02,5.44,5.02,5.44,0.9702726602554321,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,14,of,14,14,of,5.44,5.92,5.44,5.92,0.9856312274932861,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,15,the,15,15,the,5.92,6.08,5.92,6.08,0.9987780451774597,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$16,16,property,16,16,property,6.08,6.48,6.08,6.48,0.9990501999855042,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,1,Do,2,2,do,0.42,0.66,0.42,0.66,0.9838528633117676,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,2,so,3,3,so,0.66,0.98,0.66,0.98,0.9969848990440369,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,3,and,4,4,and,1.34,1.62,1.34,1.62,0.9885764718055725,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,4,as,5,5,as,1.62,1.76,1.62,1.76,0.9615252614021301,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,5,well,6,6,well,1.76,2.06,1.76,2.06,0.9986240863800049,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,6,you'll,7,7,you'll,2.28,2.76,2.28,2.76,0.925558477640152,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,7,also,8,8,also,2.76,3.02,2.76,3.02,0.9946458339691162,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,8,want,9,9,want,3.02,3.3,3.02,3.3,0.9931962490081787,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,9,to,10,10,to,3.3,3.56,3.3,3.56,0.9979730248451233,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,10,remove,11,11,remove,3.56,3.88,3.56,3.88,0.9987711310386658,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,11,any,12,12,any,3.88,4.1,3.88,4.1,0.9959582686424255,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,12,clutter,13,13,clutter,4.1,4.44,4.1,4.44,0.9963366985321045,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,13,from,14,14,from,4.44,4.68,4.44,4.68,0.9950980544090271,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,14,that,17,17,that,4.96,5.14,4.96,5.14,0.9733683466911316,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,15,you've,18,18,you've,5.14,5.34,5.14,5.34,0.9883977472782135,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-tPCytz4rww$_$18,16,accumulated,19,19,accumulated,5.34,5.86,5.34,5.86,0.9898937344551086,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,1,You're,1,1,You're,0.0,0.68,0.0,0.68,0.6806266605854034,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,2,going,2,2,going,,,,,0.7892019748687744,exact_normalized_sequence,,whisper_time_flagged_null,False,very_short_duration_review
-vxjVxOeScU$_$4,3,to,3,3,to,0.7,0.82,0.7,0.82,0.9976886510848999,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,4,talk,4,4,talk,0.82,1.04,0.82,1.04,0.993590235710144,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,5,about,5,5,about,1.04,1.5,1.04,1.5,0.9980500936508179,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,6,their,6,6,their,1.5,2.02,1.5,2.02,0.9945363998413086,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,7,life,7,7,life,2.02,2.56,2.02,2.56,0.9828973412513733,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,8,their,8,8,their,3.0,3.1,3.0,3.1,0.9952941536903381,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,9,marriage,9,9,marriage,3.1,3.78,3.1,3.78,0.9992212057113647,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,10,and,10,10,and,4.52,4.82,4.52,4.82,0.9781445860862732,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,11,usually,11,11,usually,4.82,5.28,4.82,5.28,0.9665372967720032,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,12,how,12,12,how,5.28,5.78,5.28,5.78,0.8586033582687378,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,13,amazing,13,13,amazing,5.78,6.2,5.78,6.2,0.9987190961837769,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,14,it,14,14,it,6.2,6.52,6.2,6.52,0.9920273423194885,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,15,is,15,15,is,6.52,6.74,6.52,6.74,0.9988939166069031,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,16,that,16,16,that,6.74,6.94,6.74,6.94,0.9753243923187256,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,17,they've,17,17,they've,6.94,7.18,6.94,7.18,0.963934063911438,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,18,stayed,18,18,stayed,7.18,7.4,7.18,7.4,0.991422712802887,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,19,together,19,19,together,7.4,7.84,7.4,7.84,0.9957637786865234,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,20,this,20,20,this,7.84,8.1,7.84,8.1,0.9958497285842896,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-vxjVxOeScU$_$4,21,long,21,21,long,8.1,8.46,8.1,8.46,0.9971633553504944,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,1,So,1,1,So,0.4600000000000011,0.8200000000000005,0.4600000000000011,0.8200000000000005,0.7709163427352905,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,2,if,2,2,if,0.8200000000000005,1.18,0.8200000000000005,1.18,0.9954408407211304,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,3,you,3,3,you,1.18,1.3,1.18,1.3,0.9989556074142456,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,4,have,4,4,have,1.3,1.46,1.3,1.46,0.9966654181480408,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,5,a,5,5,a,1.46,1.58,1.46,1.58,0.996220052242279,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,6,loved,6,6,loved,1.58,1.72,1.58,1.72,0.995345413684845,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,7,one,7,7,one,1.72,1.96,1.72,1.96,0.9876517057418823,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,8,who,8,8,who,1.96,2.16,1.96,2.16,0.9795497059822083,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,9,is,9,9,is,2.16,2.26,2.16,2.26,0.78432297706604,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,10,depressed,10,10,depressed,2.26,2.74,2.26,2.74,0.9971585273742676,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,11,those,11,11,those,3.2,3.42,3.2,3.42,0.9940489530563354,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,12,are,12,12,are,3.42,3.56,3.42,3.56,0.9978923201560974,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,13,some,13,13,some,3.56,3.72,3.56,3.72,0.9928411245346069,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,14,of,14,14,of,3.72,3.84,3.72,3.84,0.9889107942581177,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,15,the,15,15,the,3.84,3.96,3.84,3.96,0.9891125559806824,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,16,things,16,16,things,3.96,4.16,3.96,4.16,0.9981765747070312,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,17,that,17,17,that,4.16,4.34,4.16,4.34,0.8304092288017273,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,18,you,18,18,you,4.34,4.5,4.34,4.5,0.9987506866455078,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,19,should,19,19,should,4.5,4.66,4.5,4.66,0.9982243180274963,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,20,think,20,20,think,4.66,4.84,4.66,4.84,0.9970114231109619,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,21,about,21,21,about,4.84,5.08,4.84,5.08,0.9984706044197083,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wMB_hJL-3o$_$7,22,doing,22,22,doing,5.08,5.42,5.08,5.42,0.9985622763633728,exact_normalized_sequence,Whisper small.en word timestamp estimate,exact_text_whisper_estimate_auto_qc_pass,True,
-wny0OAz3g8$_$1,1,And,3,3,And,0.54,0.64,0.54,0.64,0.9807155132293701,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-wny0OAz3g8$_$1,2,because,4,4,because,0.64,0.92,0.64,0.92,0.9736721515655518,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-wny0OAz3g8$_$1,3,they,5,5,they,0.92,1.08,0.92,1.08,0.9977805018424988,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-wny0OAz3g8$_$1,4,couldn't,6,6,couldn't,1.08,1.34,1.08,1.34,0.997534453868866,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-wny0OAz3g8$_$1,5,join,7,7,join,1.34,1.54,1.34,1.54,0.9992221593856812,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-wny0OAz3g8$_$1,6,unions,8,8,unions,1.54,1.9,1.54,1.9,0.9867284893989563,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
-wny0OAz3g8$_$1,7,many,9,9,many,2.18,2.32,2.18,2.32,0.998460054397583,mandatory_unique_pair_in_all_optimal_LCS,Whisper small.en word timestamp estimate,partial_whisper_estimate_auto_qc_pass,True,
