sample_id,transcript_group,official_word_index,official_word,whisper_token_index,mfa_token_index,mfa_word,mfa_tier_word_index,mfa_candidate_start_time_wav_s,mfa_candidate_end_time_wav_s,mfa_candidate_start_time_source_s,mfa_candidate_end_time_source_s,whisper_start_time_wav_s,whisper_end_time_wav_s,mfa_whisper_max_edge_difference_s,mfa_mapping_method,timestamp_status,timestamp_evidence_tier,timestamp_source,mfa_whisper_discrepancy_over_0_5s,final_primary_start_time_wav_s,final_primary_end_time_wav_s,final_primary_start_time_source_s,final_primary_end_time_source_s,final_primary_valid_mask,candidate_valid_mask,automatic_flags,mfa_alignment_file
-tPCytz4rww$_$18,text_mismatch,1,Do,2,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,2,so,3,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,3,and,4,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,4,as,5,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,5,well,6,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,6,you'll,7,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,7,also,8,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,8,want,9,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,9,to,10,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,10,remove,11,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,11,any,12,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,12,clutter,13,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,13,from,14,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,14,that,17,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,15,you've,18,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-tPCytz4rww$_$18,text_mismatch,16,accumulated,19,,,,,,,,,,,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_alignment_output_missing,,,False,,,,,False,False,,
-vxjVxOeScU$_$4,exact_text,1,You're,1,1,you're,1,0.0,0.23999999463558197,0.0,0.23999999463558197,0.0,0.68,0.4400000053644181,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.0,0.23999999463558197,0.0,0.23999999463558197,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,2,going,2,2,going,2,0.5199999809265137,0.6800000071525574,0.5199999809265137,0.6800000071525574,0.68,0.7,0.16000001907348638,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.5199999809265137,0.6800000071525574,0.5199999809265137,0.6800000071525574,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,3,to,3,3,to,3,0.6800000071525574,0.75,0.6800000071525574,0.75,0.7,0.82,0.06999999999999995,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.6800000071525574,0.75,0.6800000071525574,0.75,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,4,talk,4,4,talk,4,0.75,1.100000023841858,0.75,1.100000023841858,0.82,1.04,0.06999999999999995,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.75,1.100000023841858,0.75,1.100000023841858,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,5,about,5,5,about,5,1.100000023841858,1.6799999475479126,1.100000023841858,1.6799999475479126,1.04,1.5,0.1799999475479126,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.100000023841858,1.6799999475479126,1.100000023841858,1.6799999475479126,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,6,their,6,6,their,6,1.6799999475479126,2.119999885559082,1.6799999475479126,2.119999885559082,1.5,2.02,0.1799999475479126,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.6799999475479126,2.119999885559082,1.6799999475479126,2.119999885559082,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,7,life,7,7,life,7,2.119999885559082,2.809999942779541,2.119999885559082,2.809999942779541,2.02,2.56,0.24999994277954096,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.119999885559082,2.809999942779541,2.119999885559082,2.809999942779541,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,8,their,8,8,their,8,2.869999885559082,3.200000047683716,2.869999885559082,3.200000047683716,3.0,3.1,0.13000011444091797,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.869999885559082,3.200000047683716,2.869999885559082,3.200000047683716,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,9,marriage,9,9,marriage,9,3.200000047683716,3.950000047683716,3.200000047683716,3.950000047683716,3.1,3.78,0.17000004768371602,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.200000047683716,3.950000047683716,3.200000047683716,3.950000047683716,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,10,and,10,10,and,10,4.349999904632568,4.860000133514404,4.349999904632568,4.860000133514404,4.52,4.82,0.17000009536743121,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,4.349999904632568,4.860000133514404,4.349999904632568,4.860000133514404,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,11,usually,11,11,usually,11,4.860000133514404,5.510000228881836,4.860000133514404,5.510000228881836,4.82,5.28,0.2300002288818357,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,4.860000133514404,5.510000228881836,4.860000133514404,5.510000228881836,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,12,how,12,12,how,12,5.510000228881836,5.909999847412109,5.510000228881836,5.909999847412109,5.28,5.78,0.2300002288818357,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,5.510000228881836,5.909999847412109,5.510000228881836,5.909999847412109,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,13,amazing,13,13,amazing,13,5.909999847412109,6.409999847412109,5.909999847412109,6.409999847412109,5.78,6.2,0.2099998474121092,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,5.909999847412109,6.409999847412109,5.909999847412109,6.409999847412109,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,14,it,14,14,it,14,6.409999847412109,6.53000020980835,6.409999847412109,6.53000020980835,6.2,6.52,0.2099998474121092,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,6.409999847412109,6.53000020980835,6.409999847412109,6.53000020980835,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,15,is,15,15,is,15,6.53000020980835,6.800000190734863,6.53000020980835,6.800000190734863,6.52,6.74,0.06000019073486307,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,6.53000020980835,6.800000190734863,6.53000020980835,6.800000190734863,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,16,that,16,16,that,16,6.800000190734863,6.960000038146973,6.800000190734863,6.960000038146973,6.74,6.94,0.06000019073486307,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,6.800000190734863,6.960000038146973,6.800000190734863,6.960000038146973,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,17,they've,17,17,they've,17,6.960000038146973,7.139999866485596,6.960000038146973,7.139999866485596,6.94,7.18,0.04000013351440401,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,6.960000038146973,7.139999866485596,6.960000038146973,7.139999866485596,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,18,stayed,18,18,stayed,18,7.139999866485596,7.480000019073486,7.139999866485596,7.480000019073486,7.18,7.4,0.08000001907348597,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,7.139999866485596,7.480000019073486,7.139999866485596,7.480000019073486,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,19,together,19,19,together,19,7.480000019073486,7.889999866485596,7.480000019073486,7.889999866485596,7.4,7.84,0.08000001907348597,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,7.480000019073486,7.889999866485596,7.480000019073486,7.889999866485596,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,20,this,20,20,this,20,7.889999866485596,8.1899995803833,7.889999866485596,8.1899995803833,7.84,8.1,0.08999958038330114,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,7.889999866485596,8.1899995803833,7.889999866485596,8.1899995803833,True,True,,sample_0055.json
-vxjVxOeScU$_$4,exact_text,21,long,21,21,long,21,8.1899995803833,8.930000305175781,8.1899995803833,8.930000305175781,8.1,8.46,0.4700003051757804,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,8.1899995803833,8.930000305175781,8.1899995803833,8.930000305175781,True,True,,sample_0055.json
-wMB_hJL-3o$_$7,exact_text,1,So,1,1,so,1,0.5,1.0,0.5,1.0,0.4600000000000011,0.8200000000000005,0.1799999999999995,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.5,1.0,0.5,1.0,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,2,if,2,2,if,2,1.0,1.2200000286102295,1.0,1.2200000286102295,0.8200000000000005,1.18,0.1799999999999995,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.0,1.2200000286102295,1.0,1.2200000286102295,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,3,you,3,3,you,3,1.2200000286102295,1.2899999618530273,1.2200000286102295,1.2899999618530273,1.18,1.3,0.040000028610229554,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.2200000286102295,1.2899999618530273,1.2200000286102295,1.2899999618530273,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,4,have,4,4,have,4,1.2899999618530273,1.4700000286102295,1.2899999618530273,1.4700000286102295,1.3,1.46,0.0100000381469727,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.2899999618530273,1.4700000286102295,1.2899999618530273,1.4700000286102295,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,5,a,5,5,a,5,1.4700000286102295,1.5199999809265137,1.4700000286102295,1.5199999809265137,1.46,1.58,0.0600000190734864,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.4700000286102295,1.5199999809265137,1.4700000286102295,1.5199999809265137,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,6,loved,6,6,loved,6,1.5199999809265137,1.809999942779541,1.5199999809265137,1.809999942779541,1.58,1.72,0.08999994277954104,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.5199999809265137,1.809999942779541,1.5199999809265137,1.809999942779541,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,7,one,7,7,one,7,1.809999942779541,1.9700000286102295,1.809999942779541,1.9700000286102295,1.72,1.96,0.08999994277954104,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.809999942779541,1.9700000286102295,1.809999942779541,1.9700000286102295,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,8,who,8,8,who,8,1.9700000286102295,2.140000104904175,1.9700000286102295,2.140000104904175,1.96,2.16,0.019999895095825337,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.9700000286102295,2.140000104904175,1.9700000286102295,2.140000104904175,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,9,is,9,9,is,9,2.140000104904175,2.259999990463257,2.140000104904175,2.259999990463257,2.16,2.26,0.019999895095825337,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.140000104904175,2.259999990463257,2.140000104904175,2.259999990463257,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,10,depressed,10,10,depressed,10,2.259999990463257,2.9700000286102295,2.259999990463257,2.9700000286102295,2.26,2.74,0.23000002861022928,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.259999990463257,2.9700000286102295,2.259999990463257,2.9700000286102295,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,11,those,11,11,those,11,3.259999990463257,3.4700000286102295,3.259999990463257,3.4700000286102295,3.2,3.42,0.05999999046325666,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.259999990463257,3.4700000286102295,3.259999990463257,3.4700000286102295,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,12,are,12,12,are,12,3.4700000286102295,3.5199999809265137,3.4700000286102295,3.5199999809265137,3.42,3.56,0.05000002861022956,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.4700000286102295,3.5199999809265137,3.4700000286102295,3.5199999809265137,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,13,some,13,13,some,13,3.5199999809265137,3.759999990463257,3.5199999809265137,3.759999990463257,3.56,3.72,0.04000001907348638,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.5199999809265137,3.759999990463257,3.5199999809265137,3.759999990463257,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,14,of,14,14,of,14,3.759999990463257,3.819999933242798,3.759999990463257,3.819999933242798,3.72,3.84,0.03999999046325664,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.759999990463257,3.819999933242798,3.759999990463257,3.819999933242798,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,15,the,15,15,the,15,3.819999933242798,3.9100000858306885,3.819999933242798,3.9100000858306885,3.84,3.96,0.04999991416931149,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.819999933242798,3.9100000858306885,3.819999933242798,3.9100000858306885,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,16,things,16,16,things,16,3.9100000858306885,4.230000019073486,3.9100000858306885,4.230000019073486,3.96,4.16,0.07000001907348619,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.9100000858306885,4.230000019073486,3.9100000858306885,4.230000019073486,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,17,that,17,17,that,17,4.230000019073486,4.340000152587891,4.230000019073486,4.340000152587891,4.16,4.34,0.07000001907348619,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,4.230000019073486,4.340000152587891,4.230000019073486,4.340000152587891,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,18,you,18,18,you,18,4.340000152587891,4.480000019073486,4.340000152587891,4.480000019073486,4.34,4.5,0.019999980926513672,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,4.340000152587891,4.480000019073486,4.340000152587891,4.480000019073486,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,19,should,19,19,should,19,4.480000019073486,4.710000038146973,4.480000019073486,4.710000038146973,4.5,4.66,0.050000038146972514,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,4.480000019073486,4.710000038146973,4.480000019073486,4.710000038146973,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,20,think,20,20,think,20,4.710000038146973,4.889999866485596,4.710000038146973,4.889999866485596,4.66,4.84,0.050000038146972514,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,4.710000038146973,4.889999866485596,4.710000038146973,4.889999866485596,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,21,about,21,21,about,21,4.889999866485596,5.159999847412109,4.889999866485596,5.159999847412109,4.84,5.08,0.0799998474121093,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,4.889999866485596,5.159999847412109,4.889999866485596,5.159999847412109,True,True,,sample_0056.json
-wMB_hJL-3o$_$7,exact_text,22,doing,22,22,doing,22,5.159999847412109,5.440000057220459,5.159999847412109,5.440000057220459,5.08,5.42,0.0799998474121093,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_exact_transcript_auto_qc_pass,A_exact_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,5.159999847412109,5.440000057220459,5.159999847412109,5.440000057220459,True,True,,sample_0056.json
-wny0OAz3g8$_$1,text_mismatch,1,And,3,3,and,3,0.5199999809265137,0.6399999856948853,0.5199999809265137,0.6399999856948853,0.54,0.64,0.020000019073486364,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.5199999809265137,0.6399999856948853,0.5199999809265137,0.6399999856948853,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,2,because,4,4,because,4,0.6399999856948853,0.949999988079071,0.6399999856948853,0.949999988079071,0.64,0.92,0.029999988079071005,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.6399999856948853,0.949999988079071,0.6399999856948853,0.949999988079071,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,3,they,5,5,they,5,0.949999988079071,1.059999942779541,0.949999988079071,1.059999942779541,0.92,1.08,0.029999988079071005,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,0.949999988079071,1.059999942779541,0.949999988079071,1.059999942779541,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,4,couldn't,6,6,couldn't,6,1.059999942779541,1.3300000429153442,1.059999942779541,1.3300000429153442,1.08,1.34,0.020000057220459055,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.059999942779541,1.3300000429153442,1.059999942779541,1.3300000429153442,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,5,join,7,7,join,7,1.3300000429153442,1.6200000047683716,1.3300000429153442,1.6200000047683716,1.34,1.54,0.08000000476837155,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.3300000429153442,1.6200000047683716,1.3300000429153442,1.6200000047683716,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,6,unions,8,8,unions,8,1.6200000047683716,2.069999933242798,1.6200000047683716,2.069999933242798,1.54,1.9,0.16999993324279794,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,1.6200000047683716,2.069999933242798,1.6200000047683716,2.069999933242798,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,7,many,9,9,many,9,2.109999895095825,2.309999942779541,2.109999895095825,2.309999942779541,2.18,2.32,0.07000010490417496,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.109999895095825,2.309999942779541,2.109999895095825,2.309999942779541,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,8,Black,10,10,black,10,2.309999942779541,2.5999999046325684,2.309999942779541,2.5999999046325684,2.32,2.54,0.059999904632568324,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.309999942779541,2.5999999046325684,2.309999942779541,2.5999999046325684,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,9,workers,11,11,workers,11,2.5999999046325684,2.9100000858306885,2.5999999046325684,2.9100000858306885,2.54,2.82,0.09000008583068864,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.5999999046325684,2.9100000858306885,2.5999999046325684,2.9100000858306885,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,10,couldn't,12,12,couldn't,12,2.9100000858306885,3.200000047683716,2.9100000858306885,3.200000047683716,2.82,3.2,0.09000008583068864,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,2.9100000858306885,3.200000047683716,2.9100000858306885,3.200000047683716,True,True,,sample_0057.json
-wny0OAz3g8$_$1,text_mismatch,11,get,13,13,get,13,3.200000047683716,3.369999885559082,3.200000047683716,3.369999885559082,3.2,3.34,0.029999885559082173,mandatory_unique_exact_token_pair_in_all_optimal_LCS_alignments,mfa_primary_unique_word_overlap_auto_qc_pass,B_unique_word_overlap_in_mismatched_transcript,MFA 3.4.2 forced alignment of Whisper transcript,False,3.200000047683716,3.369999885559082,3.200000047683716,3.369999885559082,True,True,,sample_0057.json
